url,page_type,batch,origin_commit,origin_date,source_file,original_keyword_mapping,keyword_volume_at_introduction,reason_evidence,confidence
/chords/e-flat-7,detail,N2C,49e003e11571a4dd29e428236d3cd13da0f6ed70,2026-09-13T08:03:25+08:00,docs/pianogrid-chords-n2c/03_details,none in original URL-plan keyword file,null,"First Git definition from docs/pianogrid-chords-n2c/03_details at 49e003e11571a4dd29e428236d3cd13da0f6ed70. origin_date is the commit author date (implementation/submit), not a production publish date. Historical docs that say Published can coexist with undeployed status; sitemap lastmod and file mtime were not used. Commit subject: feat: publish seventh and add chord families N2C pack schema sets seo.keywordVolume to null for 1 family + 48 detail URLs (four seventh types × 12 roots).",HIGH
/chords/e-flat-add9,detail,N2D,49e003e11571a4dd29e428236d3cd13da0f6ed70,2026-09-13T08:03:25+08:00,docs/pianogrid-chords-n2d-v2/03_content/details,none in original URL-plan keyword file,null,"First Git definition from docs/pianogrid-chords-n2d-v2/03_content/details at 49e003e11571a4dd29e428236d3cd13da0f6ed70. origin_date is the commit author date (implementation/submit), not a production publish date. Historical docs that say Published can coexist with undeployed status; sitemap lastmod and file mtime were not used. Commit subject: feat: publish seventh and add chord families N2D batch name exists in docs/pianogrid-chords-n2d-v2 (schema N2D-2.0). First Git commit of that directory is the Add9/MinorAdd9 introduction; it is the same commit that also added N2C files.",HIGH
/chords/e-flat-augmented,detail,N2B,b91d176ef9209d1bbc886660187daeb4ba7e49c5,2026-09-12T08:34:09+08:00,docs/pianogrid-chords-n2b/03_details,none in original URL-plan keyword file,null,"First Git definition from docs/pianogrid-chords-n2b/03_details at b91d176ef9209d1bbc886660187daeb4ba7e49c5. origin_date is the commit author date (implementation/submit), not a production publish date. Historical docs that say Published can coexist with undeployed status; sitemap lastmod and file mtime were not used. Commit subject: feat: expand chord families through N2B N2B pack schema sets seo.keywordVolume to null for 3 family + 48 detail URLs (12 dim / 12 aug / 12 sus2 / 12 sus4).",HIGH
/chords/e-flat-diminished,detail,N2B,b91d176ef9209d1bbc886660187daeb4ba7e49c5,2026-09-12T08:34:09+08:00,docs/pianogrid-chords-n2b/03_details,none in original URL-plan keyword file,null,"First Git definition from docs/pianogrid-chords-n2b/03_details at b91d176ef9209d1bbc886660187daeb4ba7e49c5. origin_date is the commit author date (implementation/submit), not a production publish date. Historical docs that say Published can coexist with undeployed status; sitemap lastmod and file mtime were not used. Commit subject: feat: expand chord families through N2B N2B pack schema sets seo.keywordVolume to null for 3 family + 48 detail URLs (12 dim / 12 aug / 12 sus2 / 12 sus4).",HIGH
/chords/e-flat-m7,detail,N2C,49e003e11571a4dd29e428236d3cd13da0f6ed70,2026-09-13T08:03:25+08:00,docs/pianogrid-chords-n2c/03_details,none in original URL-plan keyword file,null,"First Git definition from docs/pianogrid-chords-n2c/03_details at 49e003e11571a4dd29e428236d3cd13da0f6ed70. origin_date is the commit author date (implementation/submit), not a production publish date. Historical docs that say Published can coexist with undeployed status; sitemap lastmod and file mtime were not used. Commit subject: feat: publish seventh and add chord families N2C pack schema sets seo.keywordVolume to null for 1 family + 48 detail URLs (four seventh types × 12 roots).",HIGH
/chords/e-flat-m7-flat5,detail,N2C,49e003e11571a4dd29e428236d3cd13da0f6ed70,2026-09-13T08:03:25+08:00,docs/pianogrid-chords-n2c/03_details,none in original URL-plan keyword file,null,"First Git definition from docs/pianogrid-chords-n2c/03_details at 49e003e11571a4dd29e428236d3cd13da0f6ed70. origin_date is the commit author date (implementation/submit), not a production publish date. Historical docs that say Published can coexist with undeployed status; sitemap lastmod and file mtime were not used. Commit subject: feat: publish seventh and add chord families N2C pack schema sets seo.keywordVolume to null for 1 family + 48 detail URLs (four seventh types × 12 roots).",HIGH
/chords/e-flat-madd9,detail,N2D,49e003e11571a4dd29e428236d3cd13da0f6ed70,2026-09-13T08:03:25+08:00,docs/pianogrid-chords-n2d-v2/03_content/details,none in original URL-plan keyword file,null,"First Git definition from docs/pianogrid-chords-n2d-v2/03_content/details at 49e003e11571a4dd29e428236d3cd13da0f6ed70. origin_date is the commit author date (implementation/submit), not a production publish date. Historical docs that say Published can coexist with undeployed status; sitemap lastmod and file mtime were not used. Commit subject: feat: publish seventh and add chord families N2D batch name exists in docs/pianogrid-chords-n2d-v2 (schema N2D-2.0). First Git commit of that directory is the Add9/MinorAdd9 introduction; it is the same commit that also added N2C files.",HIGH
/chords/e-flat-maj7,detail,N2C,49e003e11571a4dd29e428236d3cd13da0f6ed70,2026-09-13T08:03:25+08:00,docs/pianogrid-chords-n2c/03_details,none in original URL-plan keyword file,null,"First Git definition from docs/pianogrid-chords-n2c/03_details at 49e003e11571a4dd29e428236d3cd13da0f6ed70. origin_date is the commit author date (implementation/submit), not a production publish date. Historical docs that say Published can coexist with undeployed status; sitemap lastmod and file mtime were not used. Commit subject: feat: publish seventh and add chord families N2C pack schema sets seo.keywordVolume to null for 1 family + 48 detail URLs (four seventh types × 12 roots).",HIGH
/chords/e-flat-major,detail,N1_MAJOR_MINOR_EXPANSION,4e3371e6aec6003671e00c2301d1193272cfd8b0,2026-09-12T07:20:13+08:00,docs/pianogrid-chords-next-expansion/04_details_next,none in original URL-plan keyword file,UNKNOWN,"First Git definition from docs/pianogrid-chords-next-expansion/04_details_next at 4e3371e6aec6003671e00c2301d1193272cfd8b0. origin_date is the commit author date (implementation/submit), not a production publish date. Historical docs that say Published can coexist with undeployed status; sitemap lastmod and file mtime were not used. Commit subject: feat: expand piano chord reference pages",HIGH
/chords/e-flat-minor,detail,N1_MAJOR_MINOR_EXPANSION,4e3371e6aec6003671e00c2301d1193272cfd8b0,2026-09-12T07:20:13+08:00,docs/pianogrid-chords-next-expansion/04_details_next,none in original URL-plan keyword file,UNKNOWN,"First Git definition from docs/pianogrid-chords-next-expansion/04_details_next at 4e3371e6aec6003671e00c2301d1193272cfd8b0. origin_date is the commit author date (implementation/submit), not a production publish date. Historical docs that say Published can coexist with undeployed status; sitemap lastmod and file mtime were not used. Commit subject: feat: expand piano chord reference pages",HIGH
/chords/e-flat-sus2,detail,N2B,b91d176ef9209d1bbc886660187daeb4ba7e49c5,2026-09-12T08:34:09+08:00,docs/pianogrid-chords-n2b/03_details,none in original URL-plan keyword file,null,"First Git definition from docs/pianogrid-chords-n2b/03_details at b91d176ef9209d1bbc886660187daeb4ba7e49c5. origin_date is the commit author date (implementation/submit), not a production publish date. Historical docs that say Published can coexist with undeployed status; sitemap lastmod and file mtime were not used. Commit subject: feat: expand chord families through N2B N2B pack schema sets seo.keywordVolume to null for 3 family + 48 detail URLs (12 dim / 12 aug / 12 sus2 / 12 sus4).",HIGH
/chords/e-flat-sus4,detail,N2B,b91d176ef9209d1bbc886660187daeb4ba7e49c5,2026-09-12T08:34:09+08:00,docs/pianogrid-chords-n2b/03_details,none in original URL-plan keyword file,null,"First Git definition from docs/pianogrid-chords-n2b/03_details at b91d176ef9209d1bbc886660187daeb4ba7e49c5. origin_date is the commit author date (implementation/submit), not a production publish date. Historical docs that say Published can coexist with undeployed status; sitemap lastmod and file mtime were not used. Commit subject: feat: expand chord families through N2B N2B pack schema sets seo.keywordVolume to null for 3 family + 48 detail URLs (12 dim / 12 aug / 12 sus2 / 12 sus4).",HIGH
/chords/e-m7,detail,N2C,49e003e11571a4dd29e428236d3cd13da0f6ed70,2026-09-13T08:03:25+08:00,docs/pianogrid-chords-n2c/03_details,none in original URL-plan keyword file,null,"First Git definition from docs/pianogrid-chords-n2c/03_details at 49e003e11571a4dd29e428236d3cd13da0f6ed70. origin_date is the commit author date (implementation/submit), not a production publish date. Historical docs that say Published can coexist with undeployed status; sitemap lastmod and file mtime were not used. Commit subject: feat: publish seventh and add chord families N2C pack schema sets seo.keywordVolume to null for 1 family + 48 detail URLs (four seventh types × 12 roots).",HIGH
/chords/e-m7-flat5,detail,N2C,49e003e11571a4dd29e428236d3cd13da0f6ed70,2026-09-13T08:03:25+08:00,docs/pianogrid-chords-n2c/03_details,none in original URL-plan keyword file,null,"First Git definition from docs/pianogrid-chords-n2c/03_details at 49e003e11571a4dd29e428236d3cd13da0f6ed70. origin_date is the commit author date (implementation/submit), not a production publish date. Historical docs that say Published can coexist with undeployed status; sitemap lastmod and file mtime were not used. Commit subject: feat: publish seventh and add chord families N2C pack schema sets seo.keywordVolume to null for 1 family + 48 detail URLs (four seventh types × 12 roots).",HIGH
/chords/e-madd9,detail,N2D,49e003e11571a4dd29e428236d3cd13da0f6ed70,2026-09-13T08:03:25+08:00,docs/pianogrid-chords-n2d-v2/03_content/details,none in original URL-plan keyword file,null,"First Git definition from docs/pianogrid-chords-n2d-v2/03_content/details at 49e003e11571a4dd29e428236d3cd13da0f6ed70. origin_date is the commit author date (implementation/submit), not a production publish date. Historical docs that say Published can coexist with undeployed status; sitemap lastmod and file mtime were not used. Commit subject: feat: publish seventh and add chord families N2D batch name exists in docs/pianogrid-chords-n2d-v2 (schema N2D-2.0). First Git commit of that directory is the Add9/MinorAdd9 introduction; it is the same commit that also added N2C files.",HIGH
/chords/e-maj7,detail,N2C,49e003e11571a4dd29e428236d3cd13da0f6ed70,2026-09-13T08:03:25+08:00,docs/pianogrid-chords-n2c/03_details,none in original URL-plan keyword file,null,"First Git definition from docs/pianogrid-chords-n2c/03_details at 49e003e11571a4dd29e428236d3cd13da0f6ed70. origin_date is the commit author date (implementation/submit), not a production publish date. Historical docs that say Published can coexist with undeployed status; sitemap lastmod and file mtime were not used. Commit subject: feat: publish seventh and add chord families N2C pack schema sets seo.keywordVolume to null for 1 family + 48 detail URLs (four seventh types × 12 roots).",HIGH
/chords/e-major,detail,ORIGINAL_MAPPED_OR_HUB,bdcc2e134b59c109fbdc7d78434474ddca8eb382,2026-09-11T20:45:39+08:00,src/lib/site-routes.ts,piano e chord,590,"First Git definition from src/lib/site-routes.ts at bdcc2e134b59c109fbdc7d78434474ddca8eb382. origin_date is the commit author date (implementation/submit), not a production publish date. Historical docs that say Published can coexist with undeployed status; sitemap lastmod and file mtime were not used. Commit subject: feat: expand piano reference content and update hero",MEDIUM
/chords/e-minor,detail,N1_MAJOR_MINOR_EXPANSION,4e3371e6aec6003671e00c2301d1193272cfd8b0,2026-09-12T07:20:13+08:00,docs/pianogrid-chords-next-expansion/04_details_next,none in original URL-plan keyword file,UNKNOWN,"First Git definition from docs/pianogrid-chords-next-expansion/04_details_next at 4e3371e6aec6003671e00c2301d1193272cfd8b0. origin_date is the commit author date (implementation/submit), not a production publish date. Historical docs that say Published can coexist with undeployed status; sitemap lastmod and file mtime were not used. Commit subject: feat: expand piano chord reference pages",HIGH
/chords/e-sus2,detail,N2B,b91d176ef9209d1bbc886660187daeb4ba7e49c5,2026-09-12T08:34:09+08:00,docs/pianogrid-chords-n2b/03_details,none in original URL-plan keyword file,null,"First Git definition from docs/pianogrid-chords-n2b/03_details at b91d176ef9209d1bbc886660187daeb4ba7e49c5. origin_date is the commit author date (implementation/submit), not a production publish date. Historical docs that say Published can coexist with undeployed status; sitemap lastmod and file mtime were not used. Commit subject: feat: expand chord families through N2B N2B pack schema sets seo.keywordVolume to null for 3 family + 48 detail URLs (12 dim / 12 aug / 12 sus2 / 12 sus4).",HIGH
/chords/e-sus4,detail,N2B,b91d176ef9209d1bbc886660187daeb4ba7e49c5,2026-09-12T08:34:09+08:00,docs/pianogrid-chords-n2b/03_details,none in original URL-plan keyword file,null,"First Git definition from docs/pianogrid-chords-n2b/03_details at b91d176ef9209d1bbc886660187daeb4ba7e49c5. origin_date is the commit author date (implementation/submit), not a production publish date. Historical docs that say Published can coexist with undeployed status; sitemap lastmod and file mtime were not used. Commit subject: feat: expand chord families through N2B N2B pack schema sets seo.keywordVolume to null for 3 family + 48 detail URLs (12 dim / 12 aug / 12 sus2 / 12 sus4).",HIGH
/chords/extended,family,COMPLETION_EXTENDED_ALTERED,f98e66e2819093920a394fdfc327ff94d5b3bacf,2026-09-14T09:11:09+08:00,docs/pianogrid-chords-completion,none in original URL-plan keyword file,UNKNOWN,"First Git definition from docs/pianogrid-chords-completion at f98e66e2819093920a394fdfc327ff94d5b3bacf. origin_date is the commit author date (implementation/submit), not a production publish date. Historical docs that say Published can coexist with undeployed status; sitemap lastmod and file mtime were not used. Commit subject: feat: complete Chords v1 reference system",HIGH
/chords/f-7,detail,N2C,49e003e11571a4dd29e428236d3cd13da0f6ed70,2026-09-13T08:03:25+08:00,docs/pianogrid-chords-n2c/03_details,none in original URL-plan keyword file,null,"First Git definition from docs/pianogrid-chords-n2c/03_details at 49e003e11571a4dd29e428236d3cd13da0f6ed70. origin_date is the commit author date (implementation/submit), not a production publish date. Historical docs that say Published can coexist with undeployed status; sitemap lastmod and file mtime were not used. Commit subject: feat: publish seventh and add chord families N2C pack schema sets seo.keywordVolume to null for 1 family + 48 detail URLs (four seventh types × 12 roots).",HIGH
/chords/f-add9,detail,N2D,49e003e11571a4dd29e428236d3cd13da0f6ed70,2026-09-13T08:03:25+08:00,docs/pianogrid-chords-n2d-v2/03_content/details,none in original URL-plan keyword file,null,"First Git definition from docs/pianogrid-chords-n2d-v2/03_content/details at 49e003e11571a4dd29e428236d3cd13da0f6ed70. origin_date is the commit author date (implementation/submit), not a production publish date. Historical docs that say Published can coexist with undeployed status; sitemap lastmod and file mtime were not used. Commit subject: feat: publish seventh and add chord families N2D batch name exists in docs/pianogrid-chords-n2d-v2 (schema N2D-2.0). First Git commit of that directory is the Add9/MinorAdd9 introduction; it is the same commit that also added N2C files.",HIGH
/chords/f-augmented,detail,N2B,b91d176ef9209d1bbc886660187daeb4ba7e49c5,2026-09-12T08:34:09+08:00,docs/pianogrid-chords-n2b/03_details,none in original URL-plan keyword file,null,"First Git definition from docs/pianogrid-chords-n2b/03_details at b91d176ef9209d1bbc886660187daeb4ba7e49c5. origin_date is the commit author date (implementation/submit), not a production publish date. Historical docs that say Published can coexist with undeployed status; sitemap lastmod and file mtime were not used. Commit subject: feat: expand chord families through N2B N2B pack schema sets seo.keywordVolume to null for 3 family + 48 detail URLs (12 dim / 12 aug / 12 sus2 / 12 sus4).",HIGH
/chords/f-diminished,detail,N2B,b91d176ef9209d1bbc886660187daeb4ba7e49c5,2026-09-12T08:34:09+08:00,docs/pianogrid-chords-n2b/03_details,none in original URL-plan keyword file,null,"First Git definition from docs/pianogrid-chords-n2b/03_details at b91d176ef9209d1bbc886660187daeb4ba7e49c5. origin_date is the commit author date (implementation/submit), not a production publish date. Historical docs that say Published can coexist with undeployed status; sitemap lastmod and file mtime were not used. Commit subject: feat: expand chord families through N2B N2B pack schema sets seo.keywordVolume to null for 3 family + 48 detail URLs (12 dim / 12 aug / 12 sus2 / 12 sus4).",HIGH
/chords/f-m7,detail,N2C,49e003e11571a4dd29e428236d3cd13da0f6ed70,2026-09-13T08:03:25+08:00,docs/pianogrid-chords-n2c/03_details,none in original URL-plan keyword file,null,"First Git definition from docs/pianogrid-chords-n2c/03_details at 49e003e11571a4dd29e428236d3cd13da0f6ed70. origin_date is the commit author date (implementation/submit), not a production publish date. Historical docs that say Published can coexist with undeployed status; sitemap lastmod and file mtime were not used. Commit subject: feat: publish seventh and add chord families N2C pack schema sets seo.keywordVolume to null for 1 family + 48 detail URLs (four seventh types × 12 roots).",HIGH
/chords/f-m7-flat5,detail,N2C,49e003e11571a4dd29e428236d3cd13da0f6ed70,2026-09-13T08:03:25+08:00,docs/pianogrid-chords-n2c/03_details,none in original URL-plan keyword file,null,"First Git definition from docs/pianogrid-chords-n2c/03_details at 49e003e11571a4dd29e428236d3cd13da0f6ed70. origin_date is the commit author date (implementation/submit), not a production publish date. Historical docs that say Published can coexist with undeployed status; sitemap lastmod and file mtime were not used. Commit subject: feat: publish seventh and add chord families N2C pack schema sets seo.keywordVolume to null for 1 family + 48 detail URLs (four seventh types × 12 roots).",HIGH
/chords/f-madd9,detail,N2D,49e003e11571a4dd29e428236d3cd13da0f6ed70,2026-09-13T08:03:25+08:00,docs/pianogrid-chords-n2d-v2/03_content/details,none in original URL-plan keyword file,null,"First Git definition from docs/pianogrid-chords-n2d-v2/03_content/details at 49e003e11571a4dd29e428236d3cd13da0f6ed70. origin_date is the commit author date (implementation/submit), not a production publish date. Historical docs that say Published can coexist with undeployed status; sitemap lastmod and file mtime were not used. Commit subject: feat: publish seventh and add chord families N2D batch name exists in docs/pianogrid-chords-n2d-v2 (schema N2D-2.0). First Git commit of that directory is the Add9/MinorAdd9 introduction; it is the same commit that also added N2C files.",HIGH
/chords/f-maj7,detail,N2C,49e003e11571a4dd29e428236d3cd13da0f6ed70,2026-09-13T08:03:25+08:00,docs/pianogrid-chords-n2c/03_details,none in original URL-plan keyword file,null,"First Git definition from docs/pianogrid-chords-n2c/03_details at 49e003e11571a4dd29e428236d3cd13da0f6ed70. origin_date is the commit author date (implementation/submit), not a production publish date. Historical docs that say Published can coexist with undeployed status; sitemap lastmod and file mtime were not used. Commit subject: feat: publish seventh and add chord families N2C pack schema sets seo.keywordVolume to null for 1 family + 48 detail URLs (four seventh types × 12 roots).",HIGH
/chords/f-major,detail,N1_MAJOR_MINOR_EXPANSION,4e3371e6aec6003671e00c2301d1193272cfd8b0,2026-09-12T07:20:13+08:00,docs/pianogrid-chords-next-expansion/04_details_next,none in original URL-plan keyword file,UNKNOWN,"First Git definition from docs/pianogrid-chords-next-expansion/04_details_next at 4e3371e6aec6003671e00c2301d1193272cfd8b0. origin_date is the commit author date (implementation/submit), not a production publish date. Historical docs that say Published can coexist with undeployed status; sitemap lastmod and file mtime were not used. Commit subject: feat: expand piano chord reference pages",HIGH
/chords/f-minor,detail,N1_MAJOR_MINOR_EXPANSION,4e3371e6aec6003671e00c2301d1193272cfd8b0,2026-09-12T07:20:13+08:00,docs/pianogrid-chords-next-expansion/04_details_next,none in original URL-plan keyword file,UNKNOWN,"First Git definition from docs/pianogrid-chords-next-expansion/04_details_next at 4e3371e6aec6003671e00c2301d1193272cfd8b0. origin_date is the commit author date (implementation/submit), not a production publish date. Historical docs that say Published can coexist with undeployed status; sitemap lastmod and file mtime were not used. Commit subject: feat: expand piano chord reference pages",HIGH
/chords/f-sharp-7,detail,N2C,49e003e11571a4dd29e428236d3cd13da0f6ed70,2026-09-13T08:03:25+08:00,docs/pianogrid-chords-n2c/03_details,none in original URL-plan keyword file,null,"First Git definition from docs/pianogrid-chords-n2c/03_details at 49e003e11571a4dd29e428236d3cd13da0f6ed70. origin_date is the commit author date (implementation/submit), not a production publish date. Historical docs that say Published can coexist with undeployed status; sitemap lastmod and file mtime were not used. Commit subject: feat: publish seventh and add chord families N2C pack schema sets seo.keywordVolume to null for 1 family + 48 detail URLs (four seventh types × 12 roots).",HIGH
/chords/f-sharp-add9,detail,N2D,49e003e11571a4dd29e428236d3cd13da0f6ed70,2026-09-13T08:03:25+08:00,docs/pianogrid-chords-n2d-v2/03_content/details,none in original URL-plan keyword file,null,"First Git definition from docs/pianogrid-chords-n2d-v2/03_content/details at 49e003e11571a4dd29e428236d3cd13da0f6ed70. origin_date is the commit author date (implementation/submit), not a production publish date. Historical docs that say Published can coexist with undeployed status; sitemap lastmod and file mtime were not used. Commit subject: feat: publish seventh and add chord families N2D batch name exists in docs/pianogrid-chords-n2d-v2 (schema N2D-2.0). First Git commit of that directory is the Add9/MinorAdd9 introduction; it is the same commit that also added N2C files.",HIGH
/chords/f-sharp-augmented,detail,N2B,b91d176ef9209d1bbc886660187daeb4ba7e49c5,2026-09-12T08:34:09+08:00,docs/pianogrid-chords-n2b/03_details,none in original URL-plan keyword file,null,"First Git definition from docs/pianogrid-chords-n2b/03_details at b91d176ef9209d1bbc886660187daeb4ba7e49c5. origin_date is the commit author date (implementation/submit), not a production publish date. Historical docs that say Published can coexist with undeployed status; sitemap lastmod and file mtime were not used. Commit subject: feat: expand chord families through N2B N2B pack schema sets seo.keywordVolume to null for 3 family + 48 detail URLs (12 dim / 12 aug / 12 sus2 / 12 sus4).",HIGH
/chords/f-sharp-diminished,detail,N2B,b91d176ef9209d1bbc886660187daeb4ba7e49c5,2026-09-12T08:34:09+08:00,docs/pianogrid-chords-n2b/03_details,none in original URL-plan keyword file,null,"First Git definition from docs/pianogrid-chords-n2b/03_details at b91d176ef9209d1bbc886660187daeb4ba7e49c5. origin_date is the commit author date (implementation/submit), not a production publish date. Historical docs that say Published can coexist with undeployed status; sitemap lastmod and file mtime were not used. Commit subject: feat: expand chord families through N2B N2B pack schema sets seo.keywordVolume to null for 3 family + 48 detail URLs (12 dim / 12 aug / 12 sus2 / 12 sus4).",HIGH
/chords/f-sharp-m7,detail,N2C,49e003e11571a4dd29e428236d3cd13da0f6ed70,2026-09-13T08:03:25+08:00,docs/pianogrid-chords-n2c/03_details,none in original URL-plan keyword file,null,"First Git definition from docs/pianogrid-chords-n2c/03_details at 49e003e11571a4dd29e428236d3cd13da0f6ed70. origin_date is the commit author date (implementation/submit), not a production publish date. Historical docs that say Published can coexist with undeployed status; sitemap lastmod and file mtime were not used. Commit subject: feat: publish seventh and add chord families N2C pack schema sets seo.keywordVolume to null for 1 family + 48 detail URLs (four seventh types × 12 roots).",HIGH
/chords/f-sharp-m7-flat5,detail,N2C,49e003e11571a4dd29e428236d3cd13da0f6ed70,2026-09-13T08:03:25+08:00,docs/pianogrid-chords-n2c/03_details,none in original URL-plan keyword file,null,"First Git definition from docs/pianogrid-chords-n2c/03_details at 49e003e11571a4dd29e428236d3cd13da0f6ed70. origin_date is the commit author date (implementation/submit), not a production publish date. Historical docs that say Published can coexist with undeployed status; sitemap lastmod and file mtime were not used. Commit subject: feat: publish seventh and add chord families N2C pack schema sets seo.keywordVolume to null for 1 family + 48 detail URLs (four seventh types × 12 roots).",HIGH
/chords/f-sharp-madd9,detail,N2D,49e003e11571a4dd29e428236d3cd13da0f6ed70,2026-09-13T08:03:25+08:00,docs/pianogrid-chords-n2d-v2/03_content/details,none in original URL-plan keyword file,null,"First Git definition from docs/pianogrid-chords-n2d-v2/03_content/details at 49e003e11571a4dd29e428236d3cd13da0f6ed70. origin_date is the commit author date (implementation/submit), not a production publish date. Historical docs that say Published can coexist with undeployed status; sitemap lastmod and file mtime were not used. Commit subject: feat: publish seventh and add chord families N2D batch name exists in docs/pianogrid-chords-n2d-v2 (schema N2D-2.0). First Git commit of that directory is the Add9/MinorAdd9 introduction; it is the same commit that also added N2C files.",HIGH
/chords/f-sharp-maj7,detail,N2C,49e003e11571a4dd29e428236d3cd13da0f6ed70,2026-09-13T08:03:25+08:00,docs/pianogrid-chords-n2c/03_details,none in original URL-plan keyword file,null,"First Git definition from docs/pianogrid-chords-n2c/03_details at 49e003e11571a4dd29e428236d3cd13da0f6ed70. origin_date is the commit author date (implementation/submit), not a production publish date. Historical docs that say Published can coexist with undeployed status; sitemap lastmod and file mtime were not used. Commit subject: feat: publish seventh and add chord families N2C pack schema sets seo.keywordVolume to null for 1 family + 48 detail URLs (four seventh types × 12 roots).",HIGH
/chords/f-sharp-major,detail,N1_MAJOR_MINOR_EXPANSION,4e3371e6aec6003671e00c2301d1193272cfd8b0,2026-09-12T07:20:13+08:00,docs/pianogrid-chords-next-expansion/04_details_next,none in original URL-plan keyword file,UNKNOWN,"First Git definition from docs/pianogrid-chords-next-expansion/04_details_next at 4e3371e6aec6003671e00c2301d1193272cfd8b0. origin_date is the commit author date (implementation/submit), not a production publish date. Historical docs that say Published can coexist with undeployed status; sitemap lastmod and file mtime were not used. Commit subject: feat: expand piano chord reference pages",HIGH
/chords/f-sharp-minor,detail,N1_MAJOR_MINOR_EXPANSION,4e3371e6aec6003671e00c2301d1193272cfd8b0,2026-09-12T07:20:13+08:00,docs/pianogrid-chords-next-expansion/04_details_next,none in original URL-plan keyword file,UNKNOWN,"First Git definition from docs/pianogrid-chords-next-expansion/04_details_next at 4e3371e6aec6003671e00c2301d1193272cfd8b0. origin_date is the commit author date (implementation/submit), not a production publish date. Historical docs that say Published can coexist with undeployed status; sitemap lastmod and file mtime were not used. Commit subject: feat: expand piano chord reference pages",HIGH
/chords/f-sharp-sus2,detail,N2B,b91d176ef9209d1bbc886660187daeb4ba7e49c5,2026-09-12T08:34:09+08:00,docs/pianogrid-chords-n2b/03_details,none in original URL-plan keyword file,null,"First Git definition from docs/pianogrid-chords-n2b/03_details at b91d176ef9209d1bbc886660187daeb4ba7e49c5. origin_date is the commit author date (implementation/submit), not a production publish date. Historical docs that say Published can coexist with undeployed status; sitemap lastmod and file mtime were not used. Commit subject: feat: expand chord families through N2B N2B pack schema sets seo.keywordVolume to null for 3 family + 48 detail URLs (12 dim / 12 aug / 12 sus2 / 12 sus4).",HIGH
/chords/f-sharp-sus4,detail,N2B,b91d176ef9209d1bbc886660187daeb4ba7e49c5,2026-09-12T08:34:09+08:00,docs/pianogrid-chords-n2b/03_details,none in original URL-plan keyword file,null,"First Git definition from docs/pianogrid-chords-n2b/03_details at b91d176ef9209d1bbc886660187daeb4ba7e49c5. origin_date is the commit author date (implementation/submit), not a production publish date. Historical docs that say Published can coexist with undeployed status; sitemap lastmod and file mtime were not used. Commit subject: feat: expand chord families through N2B N2B pack schema sets seo.keywordVolume to null for 3 family + 48 detail URLs (12 dim / 12 aug / 12 sus2 / 12 sus4).",HIGH
/chords/f-sus2,detail,N2B,b91d176ef9209d1bbc886660187daeb4ba7e49c5,2026-09-12T08:34:09+08:00,docs/pianogrid-chords-n2b/03_details,none in original URL-plan keyword file,null,"First Git definition from docs/pianogrid-chords-n2b/03_details at b91d176ef9209d1bbc886660187daeb4ba7e49c5. origin_date is the commit author date (implementation/submit), not a production publish date. Historical docs that say Published can coexist with undeployed status; sitemap lastmod and file mtime were not used. Commit subject: feat: expand chord families through N2B N2B pack schema sets seo.keywordVolume to null for 3 family + 48 detail URLs (12 dim / 12 aug / 12 sus2 / 12 sus4).",HIGH
/chords/f-sus4,detail,N2B,b91d176ef9209d1bbc886660187daeb4ba7e49c5,2026-09-12T08:34:09+08:00,docs/pianogrid-chords-n2b/03_details,none in original URL-plan keyword file,null,"First Git definition from docs/pianogrid-chords-n2b/03_details at b91d176ef9209d1bbc886660187daeb4ba7e49c5. origin_date is the commit author date (implementation/submit), not a production publish date. Historical docs that say Published can coexist with undeployed status; sitemap lastmod and file mtime were not used. Commit subject: feat: expand chord families through N2B N2B pack schema sets seo.keywordVolume to null for 3 family + 48 detail URLs (12 dim / 12 aug / 12 sus2 / 12 sus4).",HIGH
/chords/finder,structure,STRUCTURE,c9098d857926aef220ec08faec3dd9900655918c,2026-09-11T23:26:48+08:00,src/lib/site-routes.ts,chord finder piano,1300,"First Git definition from src/lib/site-routes.ts at c9098d857926aef220ec08faec3dd9900655918c. origin_date is the commit author date (implementation/submit), not a production publish date. Historical docs that say Published can coexist with undeployed status; sitemap lastmod and file mtime were not used. Commit subject: feat: publish complete chord reference system",MEDIUM
/chords/g-7,detail,N2C,49e003e11571a4dd29e428236d3cd13da0f6ed70,2026-09-13T08:03:25+08:00,docs/pianogrid-chords-n2c/03_details,none in original URL-plan keyword file,null,"First Git definition from docs/pianogrid-chords-n2c/03_details at 49e003e11571a4dd29e428236d3cd13da0f6ed70. origin_date is the commit author date (implementation/submit), not a production publish date. Historical docs that say Published can coexist with undeployed status; sitemap lastmod and file mtime were not used. Commit subject: feat: publish seventh and add chord families N2C pack schema sets seo.keywordVolume to null for 1 family + 48 detail URLs (four seventh types × 12 roots).",HIGH
