url,lastmod,source_sitemap,page_type,root_spelling,pitch_class,inferred_topics,evidence
https://www.pianochord.org/cm-sharp-6-9.html,,https://www.pianochord.org/sitemap.xml,Unclassified,C#,1,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/cm6-9.html,,https://www.pianochord.org/sitemap.xml,Unclassified,C,0,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/cm7-sharp.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,C#,1,Minor 7,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/cminmaj7-sharp.html,,https://www.pianochord.org/sitemap.xml,Unclassified,C#,1,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/cminmaj9-sharp.html,,https://www.pianochord.org/sitemap.xml,Unclassified,C#,1,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/cm7.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,C,0,Minor 7,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/cm7-alternative-bass.html,,https://www.pianochord.org/sitemap.xml,Unclassified,C,0,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/cminmaj7.html,,https://www.pianochord.org/sitemap.xml,Unclassified,C,0,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/cminmaj9.html,,https://www.pianochord.org/sitemap.xml,Unclassified,C,0,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/cm7-sharp-m7b5.html,,https://www.pianochord.org/sitemap.xml,Unclassified,C#,1,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/cm7-m7b5.html,,https://www.pianochord.org/sitemap.xml,Unclassified,C,0,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/cmaj7-sharp.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,C#,1,Major 7,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/cmaj7.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,C,0,Major 7,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/cmaj9-sharp.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,C#,1,Major 9,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/cmaj9.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,C,0,Major 9,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/cm9-sharp.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,C#,1,Minor 9,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/cm9.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,C,0,Minor 9,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/cm11-sharp.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,C#,1,Minor 11,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/cm11.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,C,0,Minor 11,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/cmaj11.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,C,0,Major 11,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/cmaj11-sharp.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,C#,1,Major 11,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/cm13-sharp.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,C#,1,Minor 13,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/cm13.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,C,0,Minor 13,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/cmaj13-sharp.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,C#,1,Major 13,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/cmaj13.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,C,0,Major 13,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/cm-add.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,C,0,Minor Add9,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/d.html,,https://www.pianochord.org/sitemap.xml,Root hub,D,2,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/d-filter.html,,https://www.pianochord.org/sitemap.xml,Root collection,D,2,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/d-major.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,D,2,Major,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/d-alternative-bass.html,,https://www.pianochord.org/sitemap.xml,Unclassified,D,2,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/dm.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,D,2,Minor,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/dm-alternative-bass.html,,https://www.pianochord.org/sitemap.xml,Unclassified,D,2,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/d6-flat.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,Db,1,Major 6,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/d6-sharp.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,D#,3,Major 6,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/d6.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,D,2,Major 6,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/d-flat-6-9.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,Db,1,6/9,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/d-sharp-6-9.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,D#,3,6/9,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/d6-9.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,D,2,6/9,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/d7.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,D,2,Dominant 7,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/d7-alternative-bass.html,,https://www.pianochord.org/sitemap.xml,Unclassified,D,2,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/d-extended.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,D,2,Dominant 9,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/d9-sus.html,,https://www.pianochord.org/sitemap.xml,Unclassified,D,2,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/d11.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,D,2,Dominant 11,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/d13.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,D,2,Dominant 13,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/d5.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,D,2,Power chord,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/d-altered.html,,https://www.pianochord.org/sitemap.xml,Unclassified,D,2,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/d7-5.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,D,2,Altered candidate,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/d7minus9.html,,https://www.pianochord.org/sitemap.xml,Unclassified,D,2,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/d7plus9.html,,https://www.pianochord.org/sitemap.xml,Unclassified,D,2,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/d13plus11.html,,https://www.pianochord.org/sitemap.xml,Unclassified,D,2,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/d13minus9.html,,https://www.pianochord.org/sitemap.xml,Unclassified,D,2,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/d7plus11.html,,https://www.pianochord.org/sitemap.xml,Unclassified,D,2,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/d-flat-altered.html,,https://www.pianochord.org/sitemap.xml,Unclassified,Db,1,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/d-flat-7-5.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,Db,1,Altered candidate,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/d-flat-7minus9.html,,https://www.pianochord.org/sitemap.xml,Unclassified,Db,1,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/d-flat-7plus9.html,,https://www.pianochord.org/sitemap.xml,Unclassified,Db,1,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/d-flat-7plus11.html,,https://www.pianochord.org/sitemap.xml,Unclassified,Db,1,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/d-flat-13plus11.html,,https://www.pianochord.org/sitemap.xml,Unclassified,Db,1,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/d-flat-13minus9.html,,https://www.pianochord.org/sitemap.xml,Unclassified,Db,1,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/d-sharp-altered.html,,https://www.pianochord.org/sitemap.xml,Unclassified,D#,3,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/d-sharp-7-5.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,D#,3,Altered candidate,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/d-sharp-7minus9.html,,https://www.pianochord.org/sitemap.xml,Unclassified,D#,3,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/d-sharp-7plus9.html,,https://www.pianochord.org/sitemap.xml,Unclassified,D#,3,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/d-sharp-7plus11.html,,https://www.pianochord.org/sitemap.xml,Unclassified,D#,3,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/d-sharp-13plus11.html,,https://www.pianochord.org/sitemap.xml,Unclassified,D#,3,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/d-sharp-13minus9.html,,https://www.pianochord.org/sitemap.xml,Unclassified,D#,3,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/d-sus.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,D,2,Sus2;Sus4,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/d7-sus.html,,https://www.pianochord.org/sitemap.xml,Unclassified,D,2,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/d-dim.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,D,2,Diminished,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/d-dim7.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,D,2,Diminished 7,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/d-aug.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,D,2,Augmented,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/d-aug7.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,D,2,Augmented 7,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/d-add.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,D,2,Add9,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/d-add11.html,,https://www.pianochord.org/sitemap.xml,Unclassified,D,2,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/d-flat.html,,https://www.pianochord.org/sitemap.xml,Root hub,Db,1,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/d-flat-filter.html,,https://www.pianochord.org/sitemap.xml,Root collection,Db,1,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/d-flat-major.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,Db,1,Major,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/dm-flat.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,Db,1,Minor,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/dm-flat-alternative-bass.html,,https://www.pianochord.org/sitemap.xml,Unclassified,Db,1,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/d7-flat.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,Db,1,Dominant 7,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/d-flat-extended.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,Db,1,Dominant 9,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/d9-flat-sus.html,,https://www.pianochord.org/sitemap.xml,Unclassified,Db,1,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/d-flat-11.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,Db,1,Dominant 11,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/d-flat-13.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,Db,1,Dominant 13,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/d-flat-5.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,Db,1,Power chord,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/d-flat-sus.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,Db,1,Sus2;Sus4,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/d7-flat-sus.html,,https://www.pianochord.org/sitemap.xml,Unclassified,Db,1,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/d-flat-dim.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,Db,1,Diminished,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/d-flat-dim7.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,Db,1,Diminished 7,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/d-flat-aug.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,Db,1,Augmented,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/d-flat-aug7.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,Db,1,Augmented 7,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/d-flat-add.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,Db,1,Add9,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/d-flat-add11.html,,https://www.pianochord.org/sitemap.xml,Unclassified,Db,1,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/dm-flat-add.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,Db,1,Minor Add9,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/dm-sharp-add.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,D#,3,Minor Add9,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/d-sharp.html,,https://www.pianochord.org/sitemap.xml,Root hub,D#,3,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/d-sharp-filter.html,,https://www.pianochord.org/sitemap.xml,Root collection,D#,3,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/d-sharp-major.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,D#,3,Major,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/dm-sharp.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,D#,3,Minor,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/dm-sharp-alternative-bass.html,,https://www.pianochord.org/sitemap.xml,Unclassified,D#,3,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/d7-sharp.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,D#,3,Dominant 7,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/d-sharp-extended.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,D#,3,Dominant 9,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/d9-sharp-sus.html,,https://www.pianochord.org/sitemap.xml,Unclassified,D#,3,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/d-sharp-11.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,D#,3,Dominant 11,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/d-sharp-13.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,D#,3,Dominant 13,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/d-sharp-5.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,D#,3,Power chord,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/d-sharp-sus.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,D#,3,Sus2;Sus4,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/d7-sharp-sus.html,,https://www.pianochord.org/sitemap.xml,Unclassified,D#,3,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/d-sharp-dim.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,D#,3,Diminished,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/d-sharp-dim7.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,D#,3,Diminished 7,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/d-sharp-aug.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,D#,3,Augmented,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/d-sharp-aug7.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,D#,3,Augmented 7,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/d-sharp-add.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,D#,3,Add9,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/d-sharp-add11.html,,https://www.pianochord.org/sitemap.xml,Unclassified,D#,3,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/dm6-flat.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,Db,1,Minor 6,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/dm6-sharp.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,D#,3,Minor 6,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/dm6.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,D,2,Minor 6,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/dm-flat-6-9.html,,https://www.pianochord.org/sitemap.xml,Unclassified,Db,1,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/dm-sharp-6-9.html,,https://www.pianochord.org/sitemap.xml,Unclassified,D#,3,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/dm6-9.html,,https://www.pianochord.org/sitemap.xml,Unclassified,D,2,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/dm7-flat.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,Db,1,Minor 7,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/dminmaj7-flat.html,,https://www.pianochord.org/sitemap.xml,Unclassified,Db,1,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/dminmaj9-flat.html,,https://www.pianochord.org/sitemap.xml,Unclassified,Db,1,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/dm7-sharp.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,D#,3,Minor 7,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/dminmaj7-sharp.html,,https://www.pianochord.org/sitemap.xml,Unclassified,D#,3,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/dminmaj9-sharp.html,,https://www.pianochord.org/sitemap.xml,Unclassified,D#,3,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/dm7.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,D,2,Minor 7,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/dm7-alternative-bass.html,,https://www.pianochord.org/sitemap.xml,Unclassified,D,2,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/dminmaj7.html,,https://www.pianochord.org/sitemap.xml,Unclassified,D,2,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/dminmaj9.html,,https://www.pianochord.org/sitemap.xml,Unclassified,D,2,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/dm7-flat-m7b5.html,,https://www.pianochord.org/sitemap.xml,Unclassified,Db,1,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/dm7-sharp-m7b5.html,,https://www.pianochord.org/sitemap.xml,Unclassified,D#,3,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/dm7-m7b5.html,,https://www.pianochord.org/sitemap.xml,Unclassified,D,2,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/dmaj7-flat.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,Db,1,Major 7,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/dmaj7-sharp.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,D#,3,Major 7,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/dmaj7.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,D,2,Major 7,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/dmaj9-flat.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,Db,1,Major 9,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/dmaj9-sharp.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,D#,3,Major 9,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/dmaj9.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,D,2,Major 9,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/dm9-flat.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,Db,1,Minor 9,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/dm9-sharp.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,D#,3,Minor 9,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/dm9.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,D,2,Minor 9,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/dm11-flat.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,Db,1,Minor 11,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/dm11-sharp.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,D#,3,Minor 11,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/dm11.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,D,2,Minor 11,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/dmaj11.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,D,2,Major 11,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/dmaj11-flat.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,Db,1,Major 11,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/dmaj11-sharp.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,D#,3,Major 11,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/dm13-flat.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,Db,1,Minor 13,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/dm13-sharp.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,D#,3,Minor 13,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/dm13.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,D,2,Minor 13,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/dmaj13-flat.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,Db,1,Major 13,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/dmaj13-sharp.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,D#,3,Major 13,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
